MM/DD/YYYY,ID,YEAR,MONTH,DAY,SNOW,SNOW_FLAGS,PRCP,PRCP_FLAGS
2012-05-18,US1CASM0008,2012,05,18,0.0,__N,0.0,__N
2012-05-19,US1CASM0008,2012,05,19,0.0,__N,0.0,__N
2012-05-20,US1CASM0008,2012,05,20,0.0,__N,0.0,__N
2012-05-21,US1CASM0008,2012,05,21,0.0,__N,0.0,__N
2012-05-22,US1CASM0008,2012,05,22,0.0,__N,0.0,__N
2012-05-23,US1CASM0008,2012,05,23,0.0,__N,0.0,__N
2012-05-24,US1CASM0008,2012,05,24,0.0,__N,0.0,__N
2012-05-25,US1CASM0008,2012,05,25,0.0,__N,0.0,__N
2012-05-26,US1CASM0008,2012,05,26,0.0,__N,0.0,__N
2012-05-27,US1CASM0008,2012,05,27,0.0,__N,0.0,__N
2012-05-28,US1CASM0008,2012,05,28,0.0,__N,0.0,__N
2012-05-29,US1CASM0008,2012,05,29,0.0,__N,0.0,__N
2012-05-31,US1CASM0008,2012,05,31,0.0,__N,0.0,__N
2012-06-01,US1CASM0008,2012,06,1,0.0,__N,0.0,__N
2012-06-02,US1CASM0008,2012,06,2,0.0,__N,0.0,__N
2012-06-03,US1CASM0008,2012,06,3,0.0,__N,0.0,__N
2012-06-04,US1CASM0008,2012,06,4,0.0,__N,0.0,__N
2012-06-06,US1CASM0008,2012,06,6,0.0,__N,0.0,__N
2012-06-07,US1CASM0008,2012,06,7,0.0,__N,0.0,__N
2012-06-08,US1CASM0008,2012,06,8,0.0,__N,0.0,__N
2012-06-09,US1CASM0008,2012,06,9,0.0,__N,0.0,__N
2012-06-10,US1CASM0008,2012,06,10,0.0,__N,0.0,__N
2012-06-11,US1CASM0008,2012,06,11,0.0,__N,0.0,__N
2012-06-12,US1CASM0008,2012,06,12,0.0,__N,0.0,__N
2012-06-13,US1CASM0008,2012,06,13,0.0,__N,0.0,__N
2012-06-14,US1CASM0008,2012,06,14,0.0,__N,0.0,__N
2012-06-15,US1CASM0008,2012,06,15,0.0,__N,0.0,__N
2012-06-16,US1CASM0008,2012,06,16,0.0,__N,0.0,__N
2012-06-17,US1CASM0008,2012,06,17,0.0,__N,0.0,__N
2012-06-18,US1CASM0008,2012,06,18,0.0,__N,0.0,__N
2012-06-19,US1CASM0008,2012,06,19,0.0,__N,0.0,__N
2012-06-20,US1CASM0008,2012,06,20,0.0,__N,0.0,__N
2012-06-22,US1CASM0008,2012,06,22,0.0,__N,0.0,__N
2012-06-23,US1CASM0008,2012,06,23,0.0,__N,0.0,__N
2012-06-24,US1CASM0008,2012,06,24,0.0,__N,0.0,__N
2012-06-27,US1CASM0008,2012,06,27,0.0,__N,0.0,__N
2012-06-28,US1CASM0008,2012,06,28,0.0,__N,0.0,__N
2012-06-29,US1CASM0008,2012,06,29,0.0,__N,0.0,__N
2012-07-01,US1CASM0008,2012,07,1,0.0,__N,0.0,__N
2012-07-02,US1CASM0008,2012,07,2,0.0,__N,0.0,__N
2012-07-03,US1CASM0008,2012,07,3,0.0,__N,0.0,__N
2012-07-04,US1CASM0008,2012,07,4,0.0,__N,0.0,__N
2012-07-05,US1CASM0008,2012,07,5,0.0,__N,0.0,__N
2012-07-06,US1CASM0008,2012,07,6,0.0,__N,0.0,__N
2012-07-07,US1CASM0008,2012,07,7,0.0,__N,0.0,__N
2012-07-08,US1CASM0008,2012,07,8,0.0,__N,0.0,__N
2012-07-09,US1CASM0008,2012,07,9,0.0,__N,0.0,__N
2012-07-10,US1CASM0008,2012,07,10,0.0,__N,0.0,__N
2012-07-11,US1CASM0008,2012,07,11,0.0,__N,0.0,__N
2012-07-12,US1CASM0008,2012,07,12,0.0,__N,0.0,__N
2012-07-13,US1CASM0008,2012,07,13,0.0,__N,0.0,__N
2012-07-14,US1CASM0008,2012,07,14,0.0,__N,0.0,__N
2012-07-15,US1CASM0008,2012,07,15,0.0,__N,0.0,__N
2012-07-16,US1CASM0008,2012,07,16,0.0,__N,0.0,__N
2012-07-17,US1CASM0008,2012,07,17,0.0,__N,0.0,__N
2012-07-18,US1CASM0008,2012,07,18,0.0,__N,0.0,__N
2012-07-19,US1CASM0008,2012,07,19,0.0,__N,0.0,__N
2012-07-20,US1CASM0008,2012,07,20,0.0,__N,0.0,__N
2012-07-21,US1CASM0008,2012,07,21,0.0,__N,0.0,__N
2012-07-22,US1CASM0008,2012,07,22,0.0,__N,0.0,__N
2012-07-23,US1CASM0008,2012,07,23,0.0,__N,0.0,__N
2012-07-24,US1CASM0008,2012,07,24,0.0,__N,0.0,__N
2012-07-25,US1CASM0008,2012,07,25,0.0,__N,0.0,__N
2012-07-26,US1CASM0008,2012,07,26,0.0,__N,0.0,__N
2012-07-27,US1CASM0008,2012,07,27,0.0,__N,0.0,__N
2012-07-28,US1CASM0008,2012,07,28,0.0,__N,0.0,__N
2012-07-29,US1CASM0008,2012,07,29,0.0,__N,0.0,__N
2012-07-30,US1CASM0008,2012,07,30,0.0,__N,0.0,__N
2012-07-31,US1CASM0008,2012,07,31,0.0,__N,0.0,__N
2012-08-01,US1CASM0008,2012,08,1,0.0,__N,0.0,__N
2012-08-02,US1CASM0008,2012,08,2,0.0,__N,0.0,__N
2012-08-03,US1CASM0008,2012,08,3,0.0,__N,0.0,__N
2012-08-04,US1CASM0008,2012,08,4,0.0,__N,0.0,__N
2012-08-05,US1CASM0008,2012,08,5,0.0,__N,0.0,__N
2012-08-06,US1CASM0008,2012,08,6,0.0,__N,0.0,__N
2012-08-07,US1CASM0008,2012,08,7,0.0,__N,0.0,__N
2012-08-08,US1CASM0008,2012,08,8,0.0,__N,0.0,__N
2012-08-09,US1CASM0008,2012,08,9,0.0,__N,0.0,__N
2012-08-10,US1CASM0008,2012,08,10,0.0,__N,0.0,__N
2012-08-11,US1CASM0008,2012,08,11,0.0,__N,0.0,__N
2012-08-12,US1CASM0008,2012,08,12,0.0,__N,0.0,__N
2012-08-13,US1CASM0008,2012,08,13,0.0,__N,0.0,__N
2012-08-14,US1CASM0008,2012,08,14,0.0,__N,0.0,__N
2012-08-15,US1CASM0008,2012,08,15,0.0,__N,0.0,__N
2012-08-16,US1CASM0008,2012,08,16,0.0,__N,0.0,__N
2012-08-17,US1CASM0008,2012,08,17,0.0,__N,0.0,__N
2012-08-18,US1CASM0008,2012,08,18,0.0,__N,0.0,__N
2012-08-19,US1CASM0008,2012,08,19,0.0,__N,0.0,__N
2012-08-20,US1CASM0008,2012,08,20,0.0,__N,0.0,__N
2012-08-21,US1CASM0008,2012,08,21,0.0,__N,0.0,__N
2012-08-22,US1CASM0008,2012,08,22,0.0,__N,0.0,__N
2012-08-23,US1CASM0008,2012,08,23,0.0,__N,0.0,__N
2012-08-24,US1CASM0008,2012,08,24,0.0,__N,0.0,__N
2012-08-25,US1CASM0008,2012,08,25,0.0,__N,0.0,__N
2012-08-26,US1CASM0008,2012,08,26,0.0,__N,0.0,__N
2012-08-27,US1CASM0008,2012,08,27,0.0,__N,0.0,__N
2012-08-28,US1CASM0008,2012,08,28,0.0,__N,0.0,__N
2012-08-29,US1CASM0008,2012,08,29,0.0,__N,0.0,__N
2012-08-30,US1CASM0008,2012,08,30,0.0,__N,0.0,__N
2012-08-31,US1CASM0008,2012,08,31,0.0,__N,0.0,__N
2012-09-01,US1CASM0008,2012,09,1,0.0,__N,0.0,__N
2012-09-02,US1CASM0008,2012,09,2,0.0,__N,0.0,__N
2012-09-03,US1CASM0008,2012,09,3,0.0,__N,0.0,__N
2012-09-04,US1CASM0008,2012,09,4,0.0,__N,0.0,__N
2012-09-05,US1CASM0008,2012,09,5,0.0,__N,0.0,__N
2012-09-06,US1CASM0008,2012,09,6,0.0,__N,0.0,__N
2012-09-07,US1CASM0008,2012,09,7,0.0,__N,0.0,__N
2012-09-08,US1CASM0008,2012,09,8,0.0,__N,0.0,__N
2012-09-09,US1CASM0008,2012,09,9,0.0,__N,0.0,__N
2012-09-10,US1CASM0008,2012,09,10,0.0,__N,0.0,__N
2012-09-11,US1CASM0008,2012,09,11,0.0,__N,0.0,__N
2012-09-12,US1CASM0008,2012,09,12,0.0,__N,0.0,__N
2012-09-13,US1CASM0008,2012,09,13,0.0,__N,0.0,__N
2012-09-14,US1CASM0008,2012,09,14,0.0,__N,0.0,__N
2012-09-15,US1CASM0008,2012,09,15,0.0,__N,0.0,__N
2012-10-01,US1CASM0008,2012,10,1,0.0,__N,0.0,__N
2012-10-02,US1CASM0008,2012,10,2,0.0,__N,0.0,__N
2012-10-03,US1CASM0008,2012,10,3,0.0,__N,0.0,__N
2012-10-04,US1CASM0008,2012,10,4,0.0,__N,0.0,__N
2012-10-05,US1CASM0008,2012,10,5,0.0,__N,0.0,__N
2012-10-06,US1CASM0008,2012,10,6,0.0,__N,0.0,__N
2012-10-07,US1CASM0008,2012,10,7,0.0,__N,0.0,__N
2012-10-08,US1CASM0008,2012,10,8,0.0,__N,0.0,__N
2012-10-09,US1CASM0008,2012,10,9,0.0,__N,0.0,__N
2012-10-14,US1CASM0008,2012,10,14,0.0,__N,0.0,__N
2012-10-15,US1CASM0008,2012,10,15,0.0,__N,0.0,__N
2012-10-16,US1CASM0008,2012,10,16,0.0,__N,0.0,__N
2012-10-17,US1CASM0008,2012,10,17,0.0,__N,0.0,__N
2012-10-18,US1CASM0008,2012,10,18,0.0,__N,0.0,__N
2012-10-19,US1CASM0008,2012,10,19,0.0,__N,0.0,__N
2012-10-20,US1CASM0008,2012,10,20,0.0,__N,0.0,__N
2012-10-21,US1CASM0008,2012,10,21,0.0,__N,0.0,__N
2012-10-27,US1CASM0008,2012,10,27,0.0,__N,0.0,__N
2012-10-28,US1CASM0008,2012,10,28,0.0,__N,0.0,__N
2012-11-02,US1CASM0008,2012,11,2,0.0,__N,0.0,__N
2012-11-03,US1CASM0008,2012,11,3,0.0,__N,0.0,__N
2012-11-04,US1CASM0008,2012,11,4,0.0,__N,0.0,__N
2012-11-05,US1CASM0008,2012,11,5,0.0,__N,0.0,__N
2012-11-06,US1CASM0008,2012,11,6,0.0,__N,0.0,__N
2012-11-07,US1CASM0008,2012,11,7,0.0,__N,0.0,__N
2012-11-08,US1CASM0008,2012,11,8,0.0,__N,0.0,__N
2012-11-10,US1CASM0008,2012,11,10,0.0,__N,0.0,__N
2012-11-11,US1CASM0008,2012,11,11,0.0,__N,0.0,__N
2012-11-12,US1CASM0008,2012,11,12,0.0,__N,0.0,__N
2012-11-13,US1CASM0008,2012,11,13,0.0,__N,0.0,__N
2012-11-14,US1CASM0008,2012,11,14,0.0,__N,0.0,__N
2012-11-15,US1CASM0008,2012,11,15,0.0,__N,0.0,__N
2012-11-16,US1CASM0008,2012,11,16,0.0,__N,0.0,__N
2012-11-19,US1CASM0008,2012,11,19,0.0,__N,0.0,__N
2012-11-20,US1CASM0008,2012,11,20,0.0,__N,0.0,__N
2012-11-22,US1CASM0008,2012,11,22,0.0,__N,0.0,__N
2012-11-23,US1CASM0008,2012,11,23,0.0,__N,0.0,__N
2012-11-24,US1CASM0008,2012,11,24,0.0,__N,0.0,__N
2012-11-25,US1CASM0008,2012,11,25,0.0,__N,0.0,__N
2012-11-26,US1CASM0008,2012,11,26,0.0,__N,0.0,__N
2012-11-27,US1CASM0008,2012,11,27,0.0,__N,0.0,__N
2012-12-04,US1CASM0008,2012,12,4,0.0,__N,0.0,__N
2012-12-05,US1CASM0008,2012,12,5,0.0,__N,0.0,__N
2012-12-06,US1CASM0008,2012,12,6,0.0,__N,0.0,__N
2012-12-07,US1CASM0008,2012,12,7,0.0,__N,0.0,__N
2012-12-08,US1CASM0008,2012,12,8,0.0,__N,0.0,__N
2012-12-09,US1CASM0008,2012,12,9,0.0,__N,0.0,__N
2012-12-10,US1CASM0008,2012,12,10,0.0,__N,0.0,__N
2012-12-11,US1CASM0008,2012,12,11,0.0,__N,0.0,__N
2012-12-14,US1CASM0008,2012,12,14,0.0,__N,0.0,__N
2012-12-15,US1CASM0008,2012,12,15,0.0,__N,0.0,__N
2012-12-19,US1CASM0008,2012,12,19,0.0,__N,0.0,__N
2012-12-20,US1CASM0008,2012,12,20,0.0,__N,0.0,__N
2012-12-21,US1CASM0008,2012,12,21,0.0,__N,0.0,__N
2012-12-28,US1CASM0008,2012,12,28,0.0,__N,0.0,__N
2012-12-30,US1CASM0008,2012,12,30,0.0,__N,0.0,__N
2013-01-01,US1CASM0008,2013,01,1,0.0,__N,0.0,__N
2013-01-02,US1CASM0008,2013,01,2,0.0,__N,0.0,__N
2013-01-03,US1CASM0008,2013,01,3,0.0,__N,0.0,__N
2013-01-04,US1CASM0008,2013,01,4,0.0,__N,0.0,__N
2013-01-05,US1CASM0008,2013,01,5,0.0,__N,0.0,__N
2013-01-07,US1CASM0008,2013,01,7,0.0,__N,0.0,__N
2013-01-08,US1CASM0008,2013,01,8,0.0,__N,0.0,__N
2013-01-09,US1CASM0008,2013,01,9,0.0,__N,0.0,__N
2013-01-11,US1CASM0008,2013,01,11,0.0,__N,0.0,__N
2013-01-12,US1CASM0008,2013,01,12,0.0,__N,0.0,__N
2013-01-13,US1CASM0008,2013,01,13,0.0,__N,0.0,__N
2013-01-14,US1CASM0008,2013,01,14,0.0,__N,0.0,__N
2013-01-15,US1CASM0008,2013,01,15,0.0,__N,0.0,__N
2013-01-16,US1CASM0008,2013,01,16,0.0,__N,0.0,__N
2013-01-17,US1CASM0008,2013,01,17,0.0,__N,0.0,__N
2013-01-18,US1CASM0008,2013,01,18,0.0,__N,0.0,__N
2013-01-19,US1CASM0008,2013,01,19,0.0,__N,0.0,__N
2013-01-20,US1CASM0008,2013,01,20,0.0,__N,0.0,__N
2013-01-21,US1CASM0008,2013,01,21,0.0,__N,0.0,__N
2013-01-23,US1CASM0008,2013,01,23,0.0,__N,0.0,__N
2013-01-25,US1CASM0008,2013,01,25,0.0,__N,0.0,__N
2013-01-26,US1CASM0008,2013,01,26,0.0,__N,0.0,__N
2013-01-27,US1CASM0008,2013,01,27,0.0,__N,0.0,__N
2013-01-28,US1CASM0008,2013,01,28,0.0,__N,0.0,__N
2013-01-29,US1CASM0008,2013,01,29,0.0,__N,0.0,__N
2013-01-30,US1CASM0008,2013,01,30,0.0,__N,0.0,__N
2013-01-31,US1CASM0008,2013,01,31,0.0,__N,0.0,__N
2013-02-01,US1CASM0008,2013,02,1,0.0,__N,0.0,__N
2013-02-02,US1CASM0008,2013,02,2,0.0,__N,0.0,__N
2013-02-03,US1CASM0008,2013,02,3,0.0,__N,0.0,__N
2013-02-04,US1CASM0008,2013,02,4,0.0,__N,0.0,__N
2013-02-05,US1CASM0008,2013,02,5,0.0,__N,0.0,__N
2013-02-06,US1CASM0008,2013,02,6,0.0,__N,0.0,__N
2013-02-07,US1CASM0008,2013,02,7,0.0,__N,0.0,__N
2013-02-09,US1CASM0008,2013,02,9,0.0,__N,0.0,__N
2013-02-10,US1CASM0008,2013,02,10,0.0,__N,0.0,__N
2013-02-11,US1CASM0008,2013,02,11,0.0,__N,0.0,__N
2013-02-12,US1CASM0008,2013,02,12,0.0,__N,0.0,__N
2013-02-13,US1CASM0008,2013,02,13,0.0,__N,0.0,__N
2013-02-14,US1CASM0008,2013,02,14,0.0,__N,0.0,__N
2013-02-15,US1CASM0008,2013,02,15,0.0,__N,0.0,__N
2013-02-16,US1CASM0008,2013,02,16,0.0,__N,0.0,__N
2013-02-17,US1CASM0008,2013,02,17,0.0,__N,0.0,__N
2013-02-18,US1CASM0008,2013,02,18,0.0,__N,0.0,__N
2013-02-19,US1CASM0008,2013,02,19,0.0,__N,0.0,__N
2013-02-21,US1CASM0008,2013,02,21,0.0,__N,0.0,__N
2013-02-22,US1CASM0008,2013,02,22,0.0,__N,0.0,__N
2013-02-23,US1CASM0008,2013,02,23,0.0,__N,0.0,__N
2013-02-24,US1CASM0008,2013,02,24,0.0,__N,0.0,__N
2013-02-25,US1CASM0008,2013,02,25,0.0,__N,0.0,__N
2013-02-26,US1CASM0008,2013,02,26,0.0,__N,0.0,__N
2013-02-27,US1CASM0008,2013,02,27,0.0,__N,0.0,__N
2013-02-28,US1CASM0008,2013,02,28,0.0,__N,0.0,__N
2013-03-01,US1CASM0008,2013,03,1,0.0,__N,0.0,__N
2013-03-02,US1CASM0008,2013,03,2,0.0,__N,0.0,__N
2013-03-03,US1CASM0008,2013,03,3,0.0,__N,0.0,__N
2013-03-04,US1CASM0008,2013,03,4,0.0,__N,0.0,__N
2013-03-05,US1CASM0008,2013,03,5,0.0,__N,0.0,__N
2013-03-07,US1CASM0008,2013,03,7,0.0,__N,0.0,__N
2013-03-09,US1CASM0008,2013,03,9,0.0,__N,0.0,__N
2013-03-10,US1CASM0008,2013,03,10,0.0,__N,0.0,__N
2013-03-11,US1CASM0008,2013,03,11,0.0,__N,0.0,__N
2013-03-12,US1CASM0008,2013,03,12,0.0,__N,0.0,__N
2013-03-13,US1CASM0008,2013,03,13,0.0,__N,0.0,__N
2013-03-14,US1CASM0008,2013,03,14,0.0,__N,0.0,__N
2013-03-15,US1CASM0008,2013,03,15,0.0,__N,0.0,__N
2013-03-16,US1CASM0008,2013,03,16,0.0,__N,0.0,__N
2013-03-17,US1CASM0008,2013,03,17,0.0,__N,0.0,__N
2013-03-18,US1CASM0008,2013,03,18,0.0,__N,0.0,__N
2013-03-19,US1CASM0008,2013,03,19,0.0,__N,0.0,__N
2013-03-20,US1CASM0008,2013,03,20,0.0,__N,0.0,__N
2013-03-21,US1CASM0008,2013,03,21,0.0,__N,0.0,__N
2013-03-22,US1CASM0008,2013,03,22,0.0,__N,0.0,__N
2013-03-23,US1CASM0008,2013,03,23,0.0,__N,0.0,__N
2013-03-24,US1CASM0008,2013,03,24,0.0,__N,0.0,__N
2013-03-25,US1CASM0008,2013,03,25,0.0,__N,0.0,__N
2013-03-26,US1CASM0008,2013,03,26,0.0,__N,0.0,__N
2013-03-27,US1CASM0008,2013,03,27,0.0,__N,0.0,__N
2013-04-02,US1CASM0008,2013,04,2,0.0,__N,0.0,__N
2013-04-03,US1CASM0008,2013,04,3,0.0,__N,0.0,__N
2013-04-06,US1CASM0008,2013,04,6,0.0,__N,0.0,__N
2013-04-07,US1CASM0008,2013,04,7,0.0,__N,0.0,__N
2013-04-08,US1CASM0008,2013,04,8,0.0,__N,0.0,__N
2013-04-09,US1CASM0008,2013,04,9,0.0,__N,0.0,__N
2013-04-10,US1CASM0008,2013,04,10,0.0,__N,0.0,__N
2013-04-11,US1CASM0008,2013,04,11,0.0,__N,0.0,__N
2013-04-12,US1CASM0008,2013,04,12,0.0,__N,0.0,__N
2013-04-13,US1CASM0008,2013,04,13,0.0,__N,0.0,__N
2013-04-14,US1CASM0008,2013,04,14,0.0,__N,0.0,__N
2013-04-15,US1CASM0008,2013,04,15,0.0,__N,0.0,__N
2013-04-16,US1CASM0008,2013,04,16,0.0,__N,0.0,__N
2013-04-17,US1CASM0008,2013,04,17,0.0,__N,0.0,__N
2013-04-18,US1CASM0008,2013,04,18,0.0,__N,0.0,__N
2013-04-19,US1CASM0008,2013,04,19,0.0,__N,0.0,__N
2013-04-20,US1CASM0008,2013,04,20,0.0,__N,0.0,__N
2013-04-21,US1CASM0008,2013,04,21,0.0,__N,0.0,__N
2013-04-22,US1CASM0008,2013,04,22,0.0,__N,0.0,__N
2013-04-23,US1CASM0008,2013,04,23,0.0,__N,0.0,__N
2013-04-24,US1CASM0008,2013,04,24,0.0,__N,0.0,__N
2013-04-25,US1CASM0008,2013,04,25,0.0,__N,0.0,__N
2013-04-26,US1CASM0008,2013,04,26,0.0,__N,0.0,__N
2013-04-27,US1CASM0008,2013,04,27,0.0,__N,0.0,__N
2013-04-28,US1CASM0008,2013,04,28,0.0,__N,0.0,__N
2013-04-29,US1CASM0008,2013,04,29,0.0,__N,0.0,__N
2013-04-30,US1CASM0008,2013,04,30,0.0,__N,0.0,__N
2013-05-01,US1CASM0008,2013,05,1,0.0,__N,0.0,__N
2013-05-02,US1CASM0008,2013,05,2,0.0,__N,0.0,__N
2013-05-03,US1CASM0008,2013,05,3,0.0,__N,0.0,__N
2013-05-04,US1CASM0008,2013,05,4,0.0,__N,0.0,__N
2013-05-05,US1CASM0008,2013,05,5,0.0,__N,0.0,__N
2013-05-06,US1CASM0008,2013,05,6,0.0,__N,0.0,__N
2013-05-07,US1CASM0008,2013,05,7,0.0,__N,0.0,__N
2013-05-08,US1CASM0008,2013,05,8,0.0,__N,0.0,__N
2013-05-09,US1CASM0008,2013,05,9,0.0,__N,0.0,__N
2013-05-10,US1CASM0008,2013,05,10,0.0,__N,0.0,__N
2013-05-11,US1CASM0008,2013,05,11,0.0,__N,0.0,__N
2013-05-12,US1CASM0008,2013,05,12,0.0,__N,0.0,__N
2013-05-13,US1CASM0008,2013,05,13,0.0,__N,0.0,__N
2013-05-14,US1CASM0008,2013,05,14,0.0,__N,0.0,__N
2013-05-15,US1CASM0008,2013,05,15,0.0,__N,0.0,__N
2013-05-16,US1CASM0008,2013,05,16,0.0,__N,0.0,__N
2013-05-17,US1CASM0008,2013,05,17,0.0,__N,0.0,__N
2013-05-18,US1CASM0008,2013,05,18,0.0,__N,0.0,__N
2013-05-19,US1CASM0008,2013,05,19,0.0,__N,0.0,__N
2013-05-20,US1CASM0008,2013,05,20,0.0,__N,0.0,__N
2013-05-21,US1CASM0008,2013,05,21,0.0,__N,0.0,__N
2013-05-22,US1CASM0008,2013,05,22,0.0,__N,0.0,__N
2013-05-23,US1CASM0008,2013,05,23,0.0,__N,0.0,__N
2013-05-24,US1CASM0008,2013,05,24,0.0,__N,0.0,__N
2013-05-25,US1CASM0008,2013,05,25,0.0,__N,0.0,__N
2013-05-26,US1CASM0008,2013,05,26,0.0,__N,0.0,__N
2013-05-27,US1CASM0008,2013,05,27,0.0,__N,0.0,__N
2013-05-29,US1CASM0008,2013,05,29,0.0,__N,0.0,__N
2013-05-30,US1CASM0008,2013,05,30,0.0,__N,0.0,__N
2013-05-31,US1CASM0008,2013,05,31,0.0,__N,0.0,__N
2013-06-01,US1CASM0008,2013,06,1,0.0,__N,0.0,__N
2013-06-02,US1CASM0008,2013,06,2,0.0,__N,0.0,__N
2013-06-03,US1CASM0008,2013,06,3,0.0,__N,0.0,__N
2013-06-04,US1CASM0008,2013,06,4,0.0,__N,0.0,__N
2013-06-05,US1CASM0008,2013,06,5,0.0,__N,0.0,__N
2013-06-06,US1CASM0008,2013,06,6,0.0,__N,0.0,__N
2013-06-07,US1CASM0008,2013,06,7,0.0,__N,0.0,__N
2013-06-08,US1CASM0008,2013,06,8,0.0,__N,0.0,__N
2013-06-09,US1CASM0008,2013,06,9,0.0,__N,0.0,__N
2013-06-10,US1CASM0008,2013,06,10,0.0,__N,0.0,__N
2013-06-11,US1CASM0008,2013,06,11,0.0,__N,0.0,__N
2013-06-12,US1CASM0008,2013,06,12,0.0,__N,0.0,__N
2013-06-13,US1CASM0008,2013,06,13,0.0,__N,0.0,__N
2013-06-14,US1CASM0008,2013,06,14,0.0,__N,0.0,__N
2013-06-15,US1CASM0008,2013,06,15,0.0,__N,0.0,__N
2013-06-16,US1CASM0008,2013,06,16,0.0,__N,0.0,__N
2013-06-17,US1CASM0008,2013,06,17,0.0,__N,0.0,__N
2013-06-18,US1CASM0008,2013,06,18,0.0,__N,0.0,__N
2013-06-19,US1CASM0008,2013,06,19,0.0,__N,0.0,__N
2013-06-20,US1CASM0008,2013,06,20,0.0,__N,0.0,__N
2013-06-21,US1CASM0008,2013,06,21,0.0,__N,0.0,__N
2013-06-22,US1CASM0008,2013,06,22,0.0,__N,0.0,__N
2013-06-23,US1CASM0008,2013,06,23,0.0,__N,0.0,__N
2013-06-26,US1CASM0008,2013,06,26,0.0,__N,0.0,__N
2013-06-27,US1CASM0008,2013,06,27,0.0,__N,0.0,__N
2013-06-28,US1CASM0008,2013,06,28,0.0,__N,0.0,__N
2013-06-29,US1CASM0008,2013,06,29,0.0,__N,0.0,__N
2013-06-30,US1CASM0008,2013,06,30,0.0,__N,0.0,__N
2013-07-01,US1CASM0008,2013,07,1,0.0,__N,0.0,__N
2013-07-02,US1CASM0008,2013,07,2,0.0,__N,0.0,__N
2013-07-03,US1CASM0008,2013,07,3,0.0,__N,0.0,__N
2013-07-04,US1CASM0008,2013,07,4,0.0,__N,0.0,__N
2013-07-05,US1CASM0008,2013,07,5,0.0,__N,0.0,__N
2013-07-06,US1CASM0008,2013,07,6,0.0,__N,0.0,__N
2013-07-07,US1CASM0008,2013,07,7,0.0,__N,0.0,__N
2013-07-08,US1CASM0008,2013,07,8,0.0,__N,0.0,__N
2013-07-09,US1CASM0008,2013,07,9,0.0,__N,0.0,__N
2013-07-10,US1CASM0008,2013,07,10,0.0,__N,0.0,__N
2013-07-11,US1CASM0008,2013,07,11,0.0,__N,0.0,__N
2013-07-12,US1CASM0008,2013,07,12,0.0,__N,0.0,__N
2013-07-13,US1CASM0008,2013,07,13,0.0,__N,0.0,__N
2013-07-14,US1CASM0008,2013,07,14,0.0,__N,0.0,__N
2013-07-15,US1CASM0008,2013,07,15,0.0,__N,0.0,__N
2013-07-16,US1CASM0008,2013,07,16,0.0,__N,0.0,__N
2013-08-01,US1CASM0008,2013,08,1,0.0,__N,0.0,__N
2013-08-02,US1CASM0008,2013,08,2,0.0,__N,0.0,__N
2013-08-03,US1CASM0008,2013,08,3,0.0,__N,0.0,__N
2013-08-04,US1CASM0008,2013,08,4,0.0,__N,0.0,__N
2013-08-05,US1CASM0008,2013,08,5,0.0,__N,0.0,__N
2013-08-06,US1CASM0008,2013,08,6,0.0,__N,0.0,__N
2013-08-07,US1CASM0008,2013,08,7,0.0,__N,0.0,__N
2013-08-08,US1CASM0008,2013,08,8,0.0,__N,0.0,__N
2013-08-09,US1CASM0008,2013,08,9,0.0,__N,0.0,__N
2013-08-10,US1CASM0008,2013,08,10,0.0,__N,0.0,__N
2013-08-11,US1CASM0008,2013,08,11,0.0,__N,0.0,__N
2013-08-12,US1CASM0008,2013,08,12,0.0,__N,0.0,__N
2013-08-13,US1CASM0008,2013,08,13,0.0,__N,0.0,__N
2013-08-14,US1CASM0008,2013,08,14,0.0,__N,0.0,__N
2013-08-15,US1CASM0008,2013,08,15,0.0,__N,0.0,__N
2013-08-16,US1CASM0008,2013,08,16,0.0,__N,0.0,__N
2013-08-17,US1CASM0008,2013,08,17,0.0,__N,0.0,__N
2013-08-18,US1CASM0008,2013,08,18,0.0,__N,0.0,__N
2013-08-19,US1CASM0008,2013,08,19,0.0,__N,0.0,__N
2013-08-20,US1CASM0008,2013,08,20,0.0,__N,0.0,__N
2013-08-21,US1CASM0008,2013,08,21,0.0,__N,0.0,__N
2013-08-22,US1CASM0008,2013,08,22,0.0,__N,0.0,__N
2013-08-23,US1CASM0008,2013,08,23,0.0,__N,0.0,__N
2013-08-24,US1CASM0008,2013,08,24,0.0,__N,0.0,__N
2013-08-25,US1CASM0008,2013,08,25,0.0,__N,0.0,__N
2013-08-26,US1CASM0008,2013,08,26,0.0,__N,0.0,__N
2013-08-27,US1CASM0008,2013,08,27,0.0,__N,0.0,__N
2013-08-28,US1CASM0008,2013,08,28,0.0,__N,0.0,__N
2013-08-29,US1CASM0008,2013,08,29,0.0,__N,0.0,__N
2013-08-30,US1CASM0008,2013,08,30,0.0,__N,0.0,__N
2013-08-31,US1CASM0008,2013,08,31,0.0,__N,0.0,__N
2013-09-01,US1CASM0008,2013,09,1,0.0,__N,0.0,__N
2013-09-02,US1CASM0008,2013,09,2,0.0,__N,0.0,__N
2013-09-03,US1CASM0008,2013,09,3,0.0,__N,0.0,__N
2013-09-04,US1CASM0008,2013,09,4,0.0,__N,0.0,__N
2013-09-05,US1CASM0008,2013,09,5,0.0,__N,0.0,__N
2013-09-06,US1CASM0008,2013,09,6,0.0,__N,0.0,__N
